word,block,response,totcount,count,proportion,language,uni_lemma
apple,solidity,solid,8,8,1,English (Australian),apple
apple,solidity,solid,8,8,1,Cantonese,apple
apple,solidity,solid,8,8,1,Catalan,apple
apple,solidity,solid,8,8,1,Japanese,apple
apple,solidity,solid,8,8,1,Turkish,apple
apple,solidity,solid,8,8,1,Spanish (Mexican),apple
apple,solidity,solid,8,8,1,Russian,apple
apple,solidity,solid,8,8,1,Mandarin (Taiwanese),apple
apple,solidity,solid,8,8,1,Spanish (Peruvian),apple
apple,solidity,solid,8,8,1,Spanish (European),apple
apple,solidity,solid,8,8,1,French (French),apple
applesauce,category_organization,material,9,8,0.8888888888888888,English (American),applesauce
applesauce,category_organization,material,9,8,0.8888888888888888,Spanish (European),applesauce
applesauce,category_organization,none of these,9,1,0.1111111111111111,English (American),applesauce
applesauce,category_organization,none of these,9,1,0.1111111111111111,Spanish (European),applesauce
applesauce,count_mass,count noun,10,1,0.1,English (American),applesauce
applesauce,count_mass,count noun,10,1,0.1,Spanish (European),applesauce
applesauce,count_mass,mass noun,10,8,0.8,English (American),applesauce
applesauce,count_mass,mass noun,10,8,0.8,Spanish (European),applesauce
applesauce,count_mass,unclear/unknown,10,1,0.1,English (American),applesauce
applesauce,count_mass,unclear/unknown,10,1,0.1,Spanish (European),applesauce
applesauce,solidity,non-solid,3,3,1,English (American),applesauce
applesauce,solidity,non-solid,3,3,1,Spanish (European),applesauce
apricot,category_organization,color,9,5,0.5555555555555556,Turkish,apricot
apricot,category_organization,none of these,9,3,0.3333333333333333,Turkish,apricot
apricot,category_organization,shape,9,1,0.1111111111111111,Turkish,apricot
apricot,count_mass,count noun,8,6,0.75,Turkish,apricot
apricot,count_mass,unclear/unknown,8,2,0.25,Turkish,apricot
apricot,solidity,non-solid,8,3,0.375,Turkish,apricot
apricot,solidity,solid,8,5,0.625,Turkish,apricot
apron,category_organization,material,9,5,0.5555555555555556,Japanese,apron
apron,category_organization,none of these,9,1,0.1111111111111111,Japanese,apron
apron,category_organization,shape,9,3,0.3333333333333333,Japanese,apron
apron,count_mass,count noun,8,8,1,Japanese,apron
apron,solidity,solid,6,6,1,Japanese,apron
arm,category_organization,none of these,10,4,0.4,English (American),arm
arm,category_organization,none of these,10,4,0.4,Mandarin (Beijing),arm
arm,category_organization,none of these,10,4,0.4,Korean,arm
arm,category_organization,none of these,10,4,0.4,English (Australian),arm
arm,category_organization,none of these,10,4,0.4,Catalan,arm
arm,category_organization,none of these,10,4,0.4,Turkish,arm
arm,category_organization,none of these,10,4,0.4,Spanish (Mexican),arm
arm,category_organization,none of these,10,4,0.4,Russian,arm
arm,category_organization,none of these,10,4,0.4,Spanish (Peruvian),arm
arm,category_organization,none of these,10,4,0.4,Spanish (European),arm
arm,category_organization,none of these,10,4,0.4,French (French),arm
arm,category_organization,shape,10,6,0.6,English (American),arm
arm,category_organization,shape,10,6,0.6,Mandarin (Beijing),arm
arm,category_organization,shape,10,6,0.6,Korean,arm
arm,category_organization,shape,10,6,0.6,English (Australian),arm
arm,category_organization,shape,10,6,0.6,Catalan,arm
arm,category_organization,shape,10,6,0.6,Turkish,arm
arm,category_organization,shape,10,6,0.6,Spanish (Mexican),arm
arm,category_organization,shape,10,6,0.6,Russian,arm
arm,category_organization,shape,10,6,0.6,Spanish (Peruvian),arm
arm,category_organization,shape,10,6,0.6,Spanish (European),arm
arm,category_organization,shape,10,6,0.6,French (French),arm
arm,count_mass,count noun,9,8,0.8888888888888888,English (American),arm
arm,count_mass,count noun,9,8,0.8888888888888888,Mandarin (Beijing),arm
arm,count_mass,count noun,9,8,0.8888888888888888,Korean,arm
arm,count_mass,count noun,9,8,0.8888888888888888,English (Australian),arm
arm,count_mass,count noun,9,8,0.8888888888888888,Catalan,arm
arm,count_mass,count noun,9,8,0.8888888888888888,Turkish,arm
arm,count_mass,count noun,9,8,0.8888888888888888,Spanish (Mexican),arm
arm,count_mass,count noun,9,8,0.8888888888888888,Russian,arm
arm,count_mass,count noun,9,8,0.8888888888888888,Spanish (Peruvian),arm
arm,count_mass,count noun,9,8,0.8888888888888888,Spanish (European),arm
arm,count_mass,count noun,9,8,0.8888888888888888,French (French),arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,English (American),arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,Mandarin (Beijing),arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,Korean,arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,English (Australian),arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,Catalan,arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,Turkish,arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,Spanish (Mexican),arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,Russian,arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,Spanish (Peruvian),arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,Spanish (European),arm
arm,count_mass,unclear/unknown,9,1,0.1111111111111111,French (French),arm
arm,solidity,solid,6,5,0.8333333333333334,English (American),arm
arm,solidity,solid,6,5,0.8333333333333334,Mandarin (Beijing),arm
arm,solidity,solid,6,5,0.8333333333333334,Korean,arm
arm,solidity,solid,6,5,0.8333333333333334,English (Australian),arm
arm,solidity,solid,6,5,0.8333333333333334,Catalan,arm
arm,solidity,solid,6,5,0.8333333333333334,Turkish,arm
arm,solidity,solid,6,5,0.8333333333333334,Spanish (Mexican),arm
arm,solidity,solid,6,5,0.8333333333333334,Russian,arm
arm,solidity,solid,6,5,0.8333333333333334,Spanish (Peruvian),arm
arm,solidity,solid,6,5,0.8333333333333334,Spanish (European),arm
arm,solidity,solid,6,5,0.8333333333333334,French (French),arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,English (American),arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,Mandarin (Beijing),arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,Korean,arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,English (Australian),arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,Catalan,arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,Turkish,arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,Spanish (Mexican),arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,Russian,arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,Spanish (Peruvian),arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,Spanish (European),arm
arm,solidity,unclear/unknown,6,1,0.16666666666666666,French (French),arm
armchair,category_organization,material,6,3,0.5,Turkish,armchair
armchair,category_organization,material,6,3,0.5,Russian,armchair
armchair,category_organization,material,6,3,0.5,Hebrew,armchair
armchair,category_organization,material,6,3,0.5,French (French),armchair
armchair,category_organization,shape,6,3,0.5,Turkish,armchair
armchair,category_organization,shape,6,3,0.5,Russian,armchair
armchair,category_organization,shape,6,3,0.5,Hebrew,armchair
armchair,category_organization,shape,6,3,0.5,French (French),armchair
armchair,count_mass,count noun,9,9,1,Turkish,armchair
armchair,count_mass,count noun,9,9,1,Russian,armchair
armchair,count_mass,count noun,9,9,1,Hebrew,armchair
armchair,count_mass,count noun,9,9,1,French (French),armchair
armchair,solidity,solid,6,6,1,Turkish,armchair
armchair,solidity,solid,6,6,1,Russian,armchair
armchair,solidity,solid,6,6,1,Hebrew,armchair
armchair,solidity,solid,6,6,1,French (French),armchair
atole,category_organization,color,8,1,0.125,Spanish (Mexican),atole
atole,category_organization,none of these,8,6,0.75,Spanish (Mexican),atole
atole,category_organization,shape,8,1,0.125,Spanish (Mexican),atole
atole,count_mass,mass noun,10,4,0.4,Spanish (Mexican),atole
atole,count_mass,unclear/unknown,10,6,0.6,Spanish (Mexican),atole
atole,solidity,non-solid,7,1,0.14285714285714285,Spanish (Mexican),atole
atole,solidity,solid,7,1,0.14285714285714285,Spanish (Mexican),atole
atole,solidity,unclear/unknown,7,5,0.7142857142857143,Spanish (Mexican),atole
back,category_organization,material,9,2,0.2222222222222222,Catalan,back
back,category_organization,material,9,2,0.2222222222222222,Japanese,back
back,category_organization,none of these,9,6,0.6666666666666666,Catalan,back
back,category_organization,none of these,9,6,0.6666666666666666,Japanese,back
back,category_organization,shape,9,1,0.1111111111111111,Catalan,back
back,category_organization,shape,9,1,0.1111111111111111,Japanese,back
back,count_mass,mass noun,6,4,0.6666666666666666,Catalan,back
back,count_mass,mass noun,6,4,0.6666666666666666,Japanese,back
back,count_mass,unclear/unknown,6,2,0.3333333333333333,Catalan,back
back,count_mass,unclear/unknown,6,2,0.3333333333333333,Japanese,back
back,solidity,non-solid,7,1,0.14285714285714285,Catalan,back
back,solidity,non-solid,7,1,0.14285714285714285,Japanese,back
back,solidity,solid,7,4,0.5714285714285714,Catalan,back
back,solidity,solid,7,4,0.5714285714285714,Japanese,back
back,solidity,unclear/unknown,7,2,0.2857142857142857,Catalan,back
back,solidity,unclear/unknown,7,2,0.2857142857142857,Japanese,back
back (body part),category_organization,none of these,8,6,0.75,Korean,back (body part)
back (body part),category_organization,none of these,8,6,0.75,Cantonese,back (body part)
back (body part),category_organization,none of these,8,6,0.75,Russian,back (body part)
back (body part),category_organization,none of these,8,6,0.75,Kiswahili,back (body part)
back (body part),category_organization,none of these,8,6,0.75,Mandarin (Taiwanese),back (body part)
back (body part),category_organization,shape,8,2,0.25,Korean,back (body part)
back (body part),category_organization,shape,8,2,0.25,Cantonese,back (body part)
back (body part),category_organization,shape,8,2,0.25,Russian,back (body part)
back (body part),category_organization,shape,8,2,0.25,Kiswahili,back (body part)
back (body part),category_organization,shape,8,2,0.25,Mandarin (Taiwanese),back (body part)
back (body part),count_mass,count noun,8,5,0.625,Korean,back (body part)
back (body part),count_mass,count noun,8,5,0.625,Cantonese,back (body part)
back (body part),count_mass,count noun,8,5,0.625,Russian,back (body part)
back (body part),count_mass,count noun,8,5,0.625,Kiswahili,back (body part)
back (body part),count_mass,count noun,8,5,0.625,Mandarin (Taiwanese),back (body part)
back (body part),count_mass,mass noun,8,1,0.125,Korean,back (body part)
back (body part),count_mass,mass noun,8,1,0.125,Cantonese,back (body part)
back (body part),count_mass,mass noun,8,1,0.125,Russian,back (body part)
back (body part),count_mass,mass noun,8,1,0.125,Kiswahili,back (body part)
back (body part),count_mass,mass noun,8,1,0.125,Mandarin (Taiwanese),back (body part)
back (body part),count_mass,unclear/unknown,8,2,0.25,Korean,back (body part)
back (body part),count_mass,unclear/unknown,8,2,0.25,Cantonese,back (body part)
back (body part),count_mass,unclear/unknown,8,2,0.25,Russian,back (body part)
back (body part),count_mass,unclear/unknown,8,2,0.25,Kiswahili,back (body part)
back (body part),count_mass,unclear/unknown,8,2,0.25,Mandarin (Taiwanese),back (body part)
back (body part),solidity,non-solid,11,2,0.18181818181818182,Korean,back (body part)
back (body part),solidity,non-solid,11,2,0.18181818181818182,Cantonese,back (body part)
back (body part),solidity,non-solid,11,2,0.18181818181818182,Russian,back (body part)
back (body part),solidity,non-solid,11,2,0.18181818181818182,Kiswahili,back (body part)
back (body part),solidity,non-solid,11,2,0.18181818181818182,Mandarin (Taiwanese),back (body part)
back (body part),solidity,solid,11,7,0.6363636363636364,Korean,back (body part)
back (body part),solidity,solid,11,7,0.6363636363636364,Cantonese,back (body part)
back (body part),solidity,solid,11,7,0.6363636363636364,Russian,back (body part)
back (body part),solidity,solid,11,7,0.6363636363636364,Kiswahili,back (body part)
back (body part),solidity,solid,11,7,0.6363636363636364,Mandarin (Taiwanese),back (body part)
back (body part),solidity,unclear/unknown,11,2,0.18181818181818182,Korean,back (body part)
back (body part),solidity,unclear/unknown,11,2,0.18181818181818182,Cantonese,back (body part)
back (body part),solidity,unclear/unknown,11,2,0.18181818181818182,Russian,back (body part)
back (body part),solidity,unclear/unknown,11,2,0.18181818181818182,Kiswahili,back (body part)
back (body part),solidity,unclear/unknown,11,2,0.18181818181818182,Mandarin (Taiwanese),back (body part)
backyard,category_organization,material,9,2,0.2222222222222222,English (Australian),backyard
backyard,category_organization,none of these,9,5,0.5555555555555556,English (Australian),backyard
backyard,category_organization,shape,9,2,0.2222222222222222,English (Australian),backyard
backyard,count_mass,count noun,8,4,0.5,English (Australian),backyard
backyard,count_mass,mass noun,8,2,0.25,English (Australian),backyard
backyard,count_mass,unclear/unknown,8,2,0.25,English (Australian),backyard
backyard,solidity,non-solid,5,1,0.2,English (Australian),backyard
backyard,solidity,solid,5,4,0.8,English (Australian),backyard
bag,category_organization,material,9,4,0.4444444444444444,Mandarin (Beijing),bag
bag,category_organization,material,9,4,0.4444444444444444,Mandarin (Beijing),bag
bag,category_organization,material,9,4,0.4444444444444444,Korean,bag
bag,category_organization,material,9,4,0.4444444444444444,Cantonese,bag
bag,category_organization,material,9,4,0.4444444444444444,Japanese,bag
bag,category_organization,material,9,4,0.4444444444444444,Spanish (Mexican),bag
bag,category_organization,material,9,4,0.4444444444444444,Kiswahili,bag
bag,category_organization,material,9,4,0.4444444444444444,Mandarin (Taiwanese),bag
bag,category_organization,material,9,4,0.4444444444444444,Mandarin (Taiwanese),bag
bag,category_organization,none of these,9,1,0.1111111111111111,Mandarin (Beijing),bag
bag,category_organization,none of these,9,1,0.1111111111111111,Mandarin (Beijing),bag
bag,category_organization,none of these,9,1,0.1111111111111111,Korean,bag
bag,category_organization,none of these,9,1,0.1111111111111111,Cantonese,bag
bag,category_organization,none of these,9,1,0.1111111111111111,Japanese,bag
bag,category_organization,none of these,9,1,0.1111111111111111,Spanish (Mexican),bag
bag,category_organization,none of these,9,1,0.1111111111111111,Kiswahili,bag
bag,category_organization,none of these,9,1,0.1111111111111111,Mandarin (Taiwanese),bag
bag,category_organization,none of these,9,1,0.1111111111111111,Mandarin (Taiwanese),bag
bag,category_organization,shape,9,4,0.4444444444444444,Mandarin (Beijing),bag
bag,category_organization,shape,9,4,0.4444444444444444,Mandarin (Beijing),bag
bag,category_organization,shape,9,4,0.4444444444444444,Korean,bag
bag,category_organization,shape,9,4,0.4444444444444444,Cantonese,bag
bag,category_organization,shape,9,4,0.4444444444444444,Japanese,bag
bag,category_organization,shape,9,4,0.4444444444444444,Spanish (Mexican),bag
bag,category_organization,shape,9,4,0.4444444444444444,Kiswahili,bag
bag,category_organization,shape,9,4,0.4444444444444444,Mandarin (Taiwanese),bag
bag,category_organization,shape,9,4,0.4444444444444444,Mandarin (Taiwanese),bag
bag,count_mass,count noun,8,7,0.875,Mandarin (Beijing),bag
bag,count_mass,count noun,8,7,0.875,Mandarin (Beijing),bag
bag,count_mass,count noun,8,7,0.875,Korean,bag
bag,count_mass,count noun,8,7,0.875,Cantonese,bag
bag,count_mass,count noun,8,7,0.875,Japanese,bag
bag,count_mass,count noun,8,7,0.875,Spanish (Mexican),bag
bag,count_mass,count noun,8,7,0.875,Kiswahili,bag
